contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,underlying,expiry,snapshot_date
AVGO251219P00820000,2024-06-28 19:46:04+00:00,820.0,13.6,5.0,15.0,0.0,0.0,2.0,90.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00830000,2024-06-28 16:18:07+00:00,830.0,15.0,6.0,16.0,0.0,0.0,6.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00840000,2024-06-28 19:46:00+00:00,840.0,15.2,6.0,16.0,0.0,0.0,4.0,71.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00850000,2024-06-14 14:13:02+00:00,850.0,15.7,7.0,17.0,0.0,0.0,2.0,49.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00860000,2024-06-28 14:18:26+00:00,860.0,14.4,8.0,18.0,0.0,0.0,2.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00870000,2024-03-06 14:30:03+00:00,870.0,45.0,39.0,44.8,0.0,0.0,25.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00880000,2024-06-28 19:38:38+00:00,880.0,18.2,9.0,19.0,0.0,0.0,3.0,34.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00890000,2024-06-28 18:48:58+00:00,890.0,19.3,10.0,20.0,0.0,0.0,2.0,36.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00900000,2024-07-03 15:00:48+00:00,900.0,16.0,11.0,21.0,0.0,0.0,5.0,34.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00910000,2024-06-28 19:49:01+00:00,910.0,21.8,12.0,21.0,0.0,0.0,2.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00920000,2024-06-28 15:18:23+00:00,920.0,22.2,13.0,22.0,0.0,0.0,2.0,56.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00930000,2024-06-28 19:47:25+00:00,930.0,23.5,13.0,23.0,0.0,0.0,4.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00940000,2024-04-30 19:54:49+00:00,940.0,57.55,45.0,55.0,0.0,0.0,14.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00950000,2024-06-17 14:52:43+00:00,950.0,19.0,16.5,25.0,0.0,0.0,10.0,32.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00960000,2024-05-14 18:00:38+00:00,960.0,55.8,22.7,25.8,0.0,0.0,5.0,32.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P00980000,2024-07-05 17:05:01+00:00,980.0,25.1,19.8,29.0,0.0,0.0,2.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01000000,2024-06-18 13:30:32+00:00,1000.0,23.0,21.0,31.0,0.0,0.0,2.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01010000,2024-07-08 13:35:19+00:00,1010.0,28.5,23.3,32.0,0.0,0.0,1.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01020000,2024-05-31 18:26:44+00:00,1020.0,75.3,30.0,40.0,0.0,0.0,3.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01030000,2024-06-20 13:38:14+00:00,1030.0,35.0,25.9,35.0,0.0,0.0,1.0,33.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01040000,2024-05-30 14:50:53+00:00,1040.0,71.0,33.0,43.0,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01050000,2024-07-03 14:59:24+00:00,1050.0,33.0,28.8,38.0,0.0,0.0,6.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01060000,2024-05-31 17:06:09+00:00,1060.0,85.8,36.0,46.0,0.0,0.0,3.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01070000,2024-07-02 15:48:44+00:00,1070.0,41.46,31.6,41.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01080000,2024-07-02 15:48:21+00:00,1080.0,43.27,33.1,42.0,0.0,0.0,2.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01090000,2024-06-28 18:28:40+00:00,1090.0,48.9,34.7,44.0,0.0,0.0,1.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01100000,2024-07-05 19:49:29+00:00,1100.0,42.37,40.4,45.0,0.0,0.0,7.0,62.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01110000,2024-07-12 19:43:06+00:00,1110.0,43.6,38.4,47.0,-59.1,-57.5463,1.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01120000,2024-07-05 19:20:28+00:00,1120.0,47.29,40.1,49.0,0.0,0.0,1.0,259.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01140000,2024-07-09 15:44:35+00:00,1140.0,48.0,43.5,53.0,0.0,0.0,10.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01150000,2024-07-02 15:44:41+00:00,1150.0,57.0,45.3,55.0,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01160000,2024-07-02 15:45:16+00:00,1160.0,59.4,47.3,57.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01170000,2024-07-02 15:40:30+00:00,1170.0,60.9,49.3,59.0,0.0,0.0,1.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01180000,2024-06-27 14:48:53+00:00,1180.0,70.9,51.4,61.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01190000,2024-07-02 15:46:59+00:00,1190.0,66.5,54.0,63.0,0.0,0.0,2.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01200000,2024-07-12 15:28:46+00:00,1200.0,62.5,56.0,65.0,-6.5,-9.42029,3.0,30.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01210000,2024-07-05 19:38:42+00:00,1210.0,65.2,58.0,68.0,0.0,0.0,5.0,22.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01220000,2024-06-28 17:39:54+00:00,1220.0,79.2,61.0,70.0,0.0,0.0,4.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01240000,2024-06-28 16:33:19+00:00,1240.0,86.7,65.3,75.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01260000,2024-07-02 15:46:37+00:00,1260.0,85.3,71.0,80.0,0.0,0.0,1.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01280000,2024-06-27 19:36:40+00:00,1280.0,100.1,76.0,85.0,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01300000,2024-06-27 17:43:04+00:00,1300.0,106.9,82.2,91.0,0.0,0.0,2.0,24.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01320000,2024-07-08 16:25:18+00:00,1320.0,89.1,88.2,97.0,0.0,0.0,2.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01340000,2024-07-08 18:21:30+00:00,1340.0,93.15,94.0,103.0,0.0,0.0,1.0,24.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01360000,2024-07-01 18:27:57+00:00,1360.0,119.5,100.0,109.0,0.0,0.0,2.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01380000,2024-07-12 14:41:47+00:00,1380.0,113.8,104.0,118.8,-10.6,-8.5209,1.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01400000,2024-07-12 14:41:47+00:00,1400.0,120.7,111.0,126.0,-6.60001,-5.18461,1.0,109.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01420000,2024-06-28 14:13:45+00:00,1420.0,140.0,118.0,132.7,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01440000,2024-07-01 17:56:25+00:00,1440.0,149.6,125.0,140.0,0.0,0.0,2.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01460000,2024-06-28 13:47:12+00:00,1460.0,162.85,133.7,148.0,0.0,0.0,1.0,14.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01480000,2024-06-28 16:13:23+00:00,1480.0,175.8,141.2,155.0,0.0,0.0,2.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01500000,2024-07-09 16:34:19+00:00,1500.0,154.0,149.0,163.0,0.0,0.0,1.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01520000,2024-07-09 18:06:11+00:00,1520.0,167.0,157.0,172.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01540000,2024-07-01 17:59:33+00:00,1540.0,194.3,165.0,179.9,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01560000,2024-07-03 15:15:16+00:00,1560.0,177.7,174.0,188.9,0.0,0.0,1.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01580000,2024-07-11 18:20:48+00:00,1580.0,201.11,183.0,193.1,0.0,0.0,3.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01600000,2024-07-02 13:35:07+00:00,1600.0,222.0,192.0,200.0,0.0,0.0,1.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01620000,2024-06-25 19:41:44+00:00,1620.0,251.2,201.3,218.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01640000,2024-06-28 14:02:13+00:00,1640.0,244.43,211.0,226.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01700000,2024-07-12 19:35:39+00:00,1700.0,245.35,240.0,252.3,-8.93999,-3.51567,3.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01720000,2024-07-11 18:35:13+00:00,1720.0,270.0,250.0,262.5,0.0,0.0,1.0,27.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01780000,2024-07-08 16:15:18+00:00,1780.0,279.6,284.0,296.2,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01800000,2024-07-09 16:34:19+00:00,1800.0,298.1,296.0,312.0,0.0,0.0,1.0,11.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01820000,2024-07-02 17:14:09+00:00,1820.0,337.9,308.0,324.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01840000,2024-07-08 18:31:25+00:00,1840.0,316.04,320.0,336.0,0.0,0.0,4.0,7.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01860000,2024-06-13 18:14:15+00:00,1860.0,337.9,332.0,348.0,0.0,0.0,6.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01880000,2024-06-14 19:31:50+00:00,1880.0,335.0,344.0,360.0,0.0,0.0,1.0,23.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P01900000,2024-07-08 13:34:22+00:00,1900.0,365.77,356.0,372.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P02400000,2024-06-17 14:02:36+00:00,2400.0,668.0,732.0,747.7,0.0,0.0,,6.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P02500000,2024-06-17 17:19:05+00:00,2500.0,748.8,818.0,833.9,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
AVGO251219P02600000,2024-06-17 14:17:26+00:00,2600.0,841.5,908.0,924.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,P,AVGO,2025-12-19,2025-12-14
