,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry
19,AAPL260618C00100000,2025-10-15 14:04:04+00:00,100.0,150.32,147.4,150.4,-4.1099854,-2.6613905,5.0,2250.0,0.7143583251953125,True,REGULAR,USD,call,2026-06-18
20,AAPL260618C00105000,2025-10-15 13:42:29+00:00,105.0,148.4,143.3,145.25,0.0,0.0,1.0,200.0,0.7027617614746093,True,REGULAR,USD,call,2026-06-18
21,AAPL260618C00110000,2025-10-16 14:16:05+00:00,110.0,140.02,138.55,140.4,2.9900055,2.182008,1.0,189.0,0.680240014038086,True,REGULAR,USD,call,2026-06-18
22,AAPL260618C00115000,2025-10-10 15:00:22+00:00,115.0,140.0,133.7,135.65,0.0,0.0,1.0,229.0,0.6579624047851562,True,REGULAR,USD,call,2026-06-18
23,AAPL260618C00120000,2025-10-10 19:55:07+00:00,120.0,128.48,129.0,131.05,0.0,0.0,1.0,422.0,0.6430699755859376,True,REGULAR,USD,call,2026-06-18
24,AAPL260618C00125000,2025-09-22 17:31:12+00:00,125.0,133.59,124.3,126.45,0.0,0.0,4.0,171.0,0.6273840972900393,True,REGULAR,USD,call,2026-06-18
25,AAPL260618C00130000,2025-10-09 16:12:14+00:00,130.0,128.4,118.7,122.0,0.0,0.0,4.0,321.0,0.5959513061523438,True,REGULAR,USD,call,2026-06-18
26,AAPL260618C00135000,2025-10-02 15:54:35+00:00,135.0,126.42,113.95,116.95,0.0,0.0,5.0,568.0,0.5707440386962892,True,REGULAR,USD,call,2026-06-18
27,AAPL260618C00140000,2025-10-15 14:25:58+00:00,140.0,115.46,109.45,112.35,0.0,0.0,2.0,416.0,0.5590254058837891,True,REGULAR,USD,call,2026-06-18
28,AAPL260618C00145000,2025-10-15 14:27:23+00:00,145.0,110.74,105.55,106.85,0.0,0.0,2.0,225.0,0.541264353027344,True,REGULAR,USD,call,2026-06-18
29,AAPL260618C00150000,2025-10-15 14:24:32+00:00,150.0,106.15,100.45,102.75,0.0,0.0,1.0,869.0,0.5265550274658204,True,REGULAR,USD,call,2026-06-18
30,AAPL260618C00155000,2025-10-13 18:29:50+00:00,155.0,99.74,95.95,98.0,0.0,0.0,1.0,525.0,0.5105639764404297,True,REGULAR,USD,call,2026-06-18
31,AAPL260618C00160000,2025-10-16 18:33:53+00:00,160.0,91.4,91.95,92.85,-5.1299973,-5.3144073,3.0,1085.0,0.507817421875,True,REGULAR,USD,call,2026-06-18
32,AAPL260618C00165000,2025-10-15 14:03:49+00:00,165.0,92.5,87.45,88.35,0.0,0.0,10.0,582.0,0.49359637268066414,True,REGULAR,USD,call,2026-06-18
33,AAPL260618C00170000,2025-10-16 16:50:53+00:00,170.0,84.0,82.65,83.8,-2.0,-2.3255813,1.0,2124.0,0.477544287109375,True,REGULAR,USD,call,2026-06-18
34,AAPL260618C00175000,2025-10-15 17:32:46+00:00,175.0,80.76,78.45,79.4,0.0,0.0,2.0,469.0,0.4645439288330079,True,REGULAR,USD,call,2026-06-18
35,AAPL260618C00180000,2025-10-16 18:29:15+00:00,180.0,73.65,74.05,74.95,-3.75,-4.844961,3.0,1697.0,0.4497125341796875,True,REGULAR,USD,call,2026-06-18
36,AAPL260618C00185000,2025-10-15 16:09:14+00:00,185.0,72.99,70.0,70.45,0.0,0.0,4.0,1019.0,0.43335527587890627,True,REGULAR,USD,call,2026-06-18
37,AAPL260618C00190000,2025-10-16 15:59:09+00:00,190.0,65.9,65.8,66.25,-3.0,-4.3541365,11.0,5214.0,0.422308023071289,True,REGULAR,USD,call,2026-06-18
38,AAPL260618C00195000,2025-10-15 16:05:48+00:00,195.0,64.03,61.55,62.0,0.0,0.0,14.0,2812.0,0.4093686993408203,True,REGULAR,USD,call,2026-06-18
39,AAPL260618C00200000,2025-10-16 18:41:10+00:00,200.0,57.16,57.5,58.0,-3.290001,-5.442516,69.0,6939.0,0.39987782745361333,True,REGULAR,USD,call,2026-06-18
40,AAPL260618C00205000,2025-10-16 15:34:14+00:00,205.0,53.7,53.45,54.15,-2.0499992,-3.6863859,6.0,4013.0,0.3916381637573242,True,REGULAR,USD,call,2026-06-18
41,AAPL260618C00210000,2025-10-16 18:40:04+00:00,210.0,49.13,49.6,50.2,-2.119999,-4.1365833,39.0,5798.0,0.38052987640380853,True,REGULAR,USD,call,2026-06-18
42,AAPL260618C00215000,2025-10-16 18:43:19+00:00,215.0,45.55,45.85,46.45,-2.5600014,-5.3211417,68.0,3927.0,0.37128314270019536,True,REGULAR,USD,call,2026-06-18
43,AAPL260618C00220000,2025-10-16 18:44:11+00:00,220.0,42.25,42.2,42.6,-2.4500008,-5.480986,14.0,6405.0,0.3593203717041016,True,REGULAR,USD,call,2026-06-18
44,AAPL260618C00225000,2025-10-16 17:40:21+00:00,225.0,39.1,38.65,39.25,-1.6500015,-4.0490837,54.0,3838.0,0.3530643307495117,True,REGULAR,USD,call,2026-06-18
45,AAPL260618C00230000,2025-10-16 17:37:43+00:00,230.0,35.77,35.35,35.55,-1.4500008,-3.895757,13.0,12919.0,0.3405522488403321,True,REGULAR,USD,call,2026-06-18
46,AAPL260618C00235000,2025-10-16 18:24:26+00:00,235.0,32.0,32.1,32.3,-1.25,-3.7593985,37.0,6529.0,0.3326177578735352,True,REGULAR,USD,call,2026-06-18
47,AAPL260618C00240000,2025-10-16 17:53:15+00:00,240.0,29.03,29.05,29.3,-2.039999,-6.5658164,40.0,6487.0,0.3262396478271484,True,REGULAR,USD,call,2026-06-18
48,AAPL260618C00245000,2025-10-16 18:46:40+00:00,245.0,26.2,26.15,26.3,-1.5699997,-5.6535816,23.0,2885.0,0.31816782913208,True,REGULAR,USD,call,2026-06-18
49,AAPL260618C00250000,2025-10-16 18:56:43+00:00,250.0,23.5,23.45,23.65,-1.3799992,-5.5466204,95.0,18895.0,0.3126899786376953,False,REGULAR,USD,call,2026-06-18
50,AAPL260618C00255000,2025-10-16 18:42:12+00:00,255.0,20.66,20.95,21.15,-1.2700005,-5.791156,27.0,3061.0,0.30725790405273434,False,REGULAR,USD,call,2026-06-18
51,AAPL260618C00260000,2025-10-16 18:41:07+00:00,260.0,18.29,18.6,18.85,-1.2299995,-6.301227,30.0,7386.0,0.3024514335632324,False,REGULAR,USD,call,2026-06-18
52,AAPL260618C00265000,2025-10-16 18:40:37+00:00,265.0,16.24,16.4,16.6,-0.8500004,-4.973671,107.0,5330.0,0.2963632376098633,False,REGULAR,USD,call,2026-06-18
53,AAPL260618C00270000,2025-10-16 17:53:15+00:00,270.0,14.47,14.45,14.65,-1.3299999,-8.417722,8.0,11682.0,0.2921213366699218,False,REGULAR,USD,call,2026-06-18
54,AAPL260618C00275000,2025-10-16 16:06:01+00:00,275.0,13.1,12.65,12.85,-0.5,-3.6764705,3.0,3986.0,0.2878794357299803,False,REGULAR,USD,call,2026-06-18
55,AAPL260618C00280000,2025-10-16 18:45:09+00:00,280.0,11.17,11.15,11.3,-0.9899998,-8.141445,53.0,10910.0,0.28504132934570303,False,REGULAR,USD,call,2026-06-18
56,AAPL260618C00285000,2025-10-16 18:25:11+00:00,285.0,9.6,9.7,9.85,-0.9499998,-9.004738,89.0,3018.0,0.2816539120483398,False,REGULAR,USD,call,2026-06-18
57,AAPL260618C00290000,2025-10-16 17:47:16+00:00,290.0,8.41,8.5,8.65,-0.6999998,-7.6838627,21.0,4742.0,0.280005979309082,False,REGULAR,USD,call,2026-06-18
58,AAPL260618C00300000,2025-10-16 18:39:37+00:00,300.0,6.33,6.4,6.5,-0.52,-7.591241,315.0,14365.0,0.2751537329101562,False,REGULAR,USD,call,2026-06-18
59,AAPL260618C00310000,2025-10-16 14:14:37+00:00,310.0,4.75,4.8,4.9,-0.3499999,-6.862744,5.0,6134.0,0.2725292474365234,False,REGULAR,USD,call,2026-06-18
60,AAPL260618C00320000,2025-10-16 14:39:48+00:00,320.0,3.69,3.55,3.7,-0.21000004,-5.3846164,7.0,3758.0,0.27118648742675777,False,REGULAR,USD,call,2026-06-18
61,AAPL260618C00330000,2025-10-15 17:00:46+00:00,330.0,2.88,2.68,2.76,0.0,0.0,7.0,2601.0,0.26972165832519535,False,REGULAR,USD,call,2026-06-18
62,AAPL260618C00340000,2025-10-16 14:08:25+00:00,340.0,2.07,2.02,2.1,-0.13000011,-5.909096,6.0,9378.0,0.27020993469238286,False,REGULAR,USD,call,2026-06-18
63,AAPL260618C00350000,2025-10-16 15:53:54+00:00,350.0,1.55,1.52,1.59,-0.1400001,-8.28403,45.0,2258.0,0.27057614196777346,False,REGULAR,USD,call,2026-06-18
64,AAPL260618C00360000,2025-10-15 19:57:50+00:00,360.0,1.19,1.14,1.21,-0.06999993,-5.55555,1.0,1804.0,0.2714306256103516,False,REGULAR,USD,call,2026-06-18
65,AAPL260618C00370000,2025-10-15 19:58:10+00:00,370.0,0.93,0.86,0.92,0.0,0.0,2.0,549.0,0.27234614379882804,False,REGULAR,USD,call,2026-06-18
66,AAPL260618C00380000,2025-10-14 14:24:57+00:00,380.0,0.67,0.65,0.71,0.0,0.0,2.0,461.0,0.2739330419921875,False,REGULAR,USD,call,2026-06-18
67,AAPL260618C00390000,2025-10-16 16:50:10+00:00,390.0,0.53,0.49,0.55,-0.01000005,-1.851861,28.0,9177.0,0.2755199401855468,False,REGULAR,USD,call,2026-06-18
0,AAPL260618P00005000,2025-10-06 17:32:40+00:00,5.0,0.02,0.0,0.03,0.0,0.0,1.0,4501.0,1.5937520312499998,False,REGULAR,USD,put,2026-06-18
1,AAPL260618P00010000,2025-10-16 17:15:40+00:00,10.0,0.01,0.0,0.03,-0.01,-50.0,1.0,35.0,1.2812535937499998,False,REGULAR,USD,put,2026-06-18
2,AAPL260618P00015000,2025-10-10 16:18:56+00:00,15.0,0.02,0.0,0.03,0.0,0.0,1.0,82.0,1.109379453125,False,REGULAR,USD,put,2026-06-18
3,AAPL260618P00020000,2025-09-09 19:14:19+00:00,20.0,0.01,0.0,0.3,0.0,0.0,10.0,56.0,1.2480506347656248,False,REGULAR,USD,put,2026-06-18
4,AAPL260618P00025000,2025-10-16 15:32:57+00:00,25.0,0.02,0.0,0.03,0.01,100.0,1.0,5758.0,0.8984385156249999,False,REGULAR,USD,put,2026-06-18
5,AAPL260618P00030000,2025-10-09 15:49:07+00:00,30.0,0.03,0.0,0.04,0.0,0.0,1.0,452.0,0.851563984375,False,REGULAR,USD,put,2026-06-18
6,AAPL260618P00035000,2025-10-06 14:51:15+00:00,35.0,0.02,0.0,0.04,0.0,0.0,1.0,1634.0,0.789064609375,False,REGULAR,USD,put,2026-06-18
7,AAPL260618P00040000,2025-10-15 18:19:11+00:00,40.0,0.02,0.0,0.05,0.0,0.0,82.0,150.0,0.7460962890625,False,REGULAR,USD,put,2026-06-18
8,AAPL260618P00045000,2025-10-06 14:50:26+00:00,45.0,0.02,0.0,0.05,0.0,0.0,1.0,2481.0,0.6992217578125001,False,REGULAR,USD,put,2026-06-18
9,AAPL260618P00050000,2025-10-16 17:14:47+00:00,50.0,0.01,0.01,0.06,-0.02,-66.66667,11.0,2457.0,0.6757844921875001,False,REGULAR,USD,put,2026-06-18
10,AAPL260618P00055000,2025-10-16 16:58:06+00:00,55.0,0.04,0.02,0.07,0.02,100.0,52.0,1562.0,0.6523472265625001,False,REGULAR,USD,put,2026-06-18
11,AAPL260618P00060000,2025-10-16 15:17:02+00:00,60.0,0.03,0.04,0.09,0.0,0.0,32.0,88.0,0.6367223828125,False,REGULAR,USD,put,2026-06-18
12,AAPL260618P00065000,2025-10-15 19:32:21+00:00,65.0,0.04,0.05,0.11,0.0,0.0,17.0,78.0,0.6152382226562501,False,REGULAR,USD,put,2026-06-18
13,AAPL260618P00070000,2025-10-09 16:34:20+00:00,70.0,0.09,0.07,0.13,0.0,0.0,32.0,76.0,0.59570716796875,False,REGULAR,USD,put,2026-06-18
14,AAPL260618P00075000,2025-10-06 19:24:59+00:00,75.0,0.09,0.09,0.15,0.0,0.0,10.0,116.0,0.57617611328125,False,REGULAR,USD,put,2026-06-18
15,AAPL260618P00080000,2025-10-07 14:02:40+00:00,80.0,0.11,0.12,0.18,0.0,0.0,2.0,618.0,0.56055126953125,False,REGULAR,USD,put,2026-06-18
16,AAPL260618P00085000,2025-09-26 13:59:29+00:00,85.0,0.14,0.15,0.2,0.0,0.0,5.0,930.0,0.5419967675781252,False,REGULAR,USD,put,2026-06-18
17,AAPL260618P00090000,2025-08-27 19:56:31+00:00,90.0,0.21,0.14,0.19,0.0,0.0,1.0,665.0,0.5107470800781251,False,REGULAR,USD,put,2026-06-18
18,AAPL260618P00095000,2025-10-10 13:59:47+00:00,95.0,0.19,0.22,0.28,0.0,0.0,1.0,711.0,0.5112353564453125,False,REGULAR,USD,put,2026-06-18
19,AAPL260618P00100000,2025-10-10 15:31:56+00:00,100.0,0.3,0.27,0.32,0.0,0.0,15.0,2032.0,0.5019581054687501,False,REGULAR,USD,put,2026-06-18
20,AAPL260618P00105000,2025-10-10 19:23:29+00:00,105.0,0.35,0.32,0.37,0.0,0.0,2.0,1511.0,0.48682153808593753,False,REGULAR,USD,put,2026-06-18
21,AAPL260618P00110000,2025-10-14 16:00:58+00:00,110.0,0.38,0.39,0.44,0.0,0.0,10.0,1972.0,0.47412635253906255,False,REGULAR,USD,put,2026-06-18
22,AAPL260618P00115000,2025-09-15 14:49:29+00:00,115.0,0.45,0.0,0.0,0.0,0.0,250.0,0.0,0.2500075,False,REGULAR,USD,put,2026-06-18
23,AAPL260618P00120000,2025-10-13 15:00:04+00:00,120.0,0.53,0.55,0.59,0.0,0.0,1.0,2397.0,0.44751529052734373,False,REGULAR,USD,put,2026-06-18
24,AAPL260618P00125000,2025-10-15 16:06:59+00:00,125.0,0.56,0.64,0.69,0.0,0.0,1.0,1627.0,0.4359187268066406,False,REGULAR,USD,put,2026-06-18
25,AAPL260618P00130000,2025-10-14 13:33:44+00:00,130.0,0.75,0.76,0.81,0.0,0.0,40.0,1441.0,0.4250545776367188,False,REGULAR,USD,put,2026-06-18
26,AAPL260618P00135000,2025-10-16 18:26:29+00:00,135.0,0.97,0.89,0.94,0.14000005,16.867476,153.0,1421.0,0.414068359375,False,REGULAR,USD,put,2026-06-18
27,AAPL260618P00140000,2025-10-16 18:47:04+00:00,140.0,1.08,1.05,1.09,0.15000004,16.129036,2.0,3491.0,0.40332627929687503,False,REGULAR,USD,put,2026-06-18
28,AAPL260618P00145000,2025-10-15 16:50:51+00:00,145.0,1.07,1.22,1.27,0.0,0.0,12.0,1745.0,0.393560751953125,False,REGULAR,USD,put,2026-06-18
29,AAPL260618P00150000,2025-10-15 15:06:04+00:00,150.0,1.48,1.43,1.49,0.28999996,24.369743,5.0,11702.0,0.3846497082519531,False,REGULAR,USD,put,2026-06-18
30,AAPL260618P00155000,2025-10-16 15:38:27+00:00,155.0,1.5,1.67,1.73,0.0,0.0,11.0,3705.0,0.3754945263671875,False,REGULAR,USD,put,2026-06-18
31,AAPL260618P00160000,2025-10-16 18:13:38+00:00,160.0,2.07,1.94,2.01,0.40999997,24.698793,1.0,10692.0,0.36676658630371095,False,REGULAR,USD,put,2026-06-18
32,AAPL260618P00165000,2025-10-16 17:30:11+00:00,165.0,2.24,2.26,2.32,0.24000001,12.0,25.0,5981.0,0.35785554260253905,False,REGULAR,USD,put,2026-06-18
33,AAPL260618P00170000,2025-10-16 16:15:32+00:00,170.0,2.44,2.61,2.68,0.13000011,5.627711,22.0,7040.0,0.34943277526855465,False,REGULAR,USD,put,2026-06-18
34,AAPL260618P00175000,2025-10-15 17:57:51+00:00,175.0,2.71,3.0,3.1,0.0,0.0,49.0,5518.0,0.34149828430175777,False,REGULAR,USD,put,2026-06-18
35,AAPL260618P00180000,2025-10-16 13:43:31+00:00,180.0,3.13,3.5,3.6,0.22000003,7.5601387,24.0,5172.0,0.3343572424316406,False,REGULAR,USD,put,2026-06-18
36,AAPL260618P00185000,2025-10-15 15:06:40+00:00,185.0,3.67,4.0,4.15,0.32000017,9.552243,1.0,7364.0,0.32691102783203124,False,REGULAR,USD,put,2026-06-18
37,AAPL260618P00190000,2025-10-16 18:35:45+00:00,190.0,4.9,4.65,4.8,0.84000015,20.68966,8.0,10903.0,0.32022774505615226,False,REGULAR,USD,put,2026-06-18
38,AAPL260618P00195000,2025-10-16 17:43:42+00:00,195.0,5.39,5.3,5.45,0.5999999,12.526094,1136.0,12217.0,0.3118660122680663,False,REGULAR,USD,put,2026-06-18
39,AAPL260618P00200000,2025-10-16 18:48:49+00:00,200.0,6.2,6.15,6.3,0.8499999,15.887849,638.0,8559.0,0.30597617858886716,False,REGULAR,USD,put,2026-06-18
40,AAPL260618P00205000,2025-10-15 18:03:04+00:00,205.0,6.57,6.95,7.1,0.24000025,3.7914732,1.0,3828.0,0.2973703076171874,False,REGULAR,USD,put,2026-06-18
41,AAPL260618P00210000,2025-10-16 18:03:04+00:00,210.0,8.25,8.0,8.15,0.98,13.480055,9.0,7461.0,0.29148047393798815,False,REGULAR,USD,put,2026-06-18
42,AAPL260618P00215000,2025-10-16 16:17:51+00:00,215.0,8.75,9.15,9.3,0.5,6.060606,39.0,2743.0,0.28531598480224607,False,REGULAR,USD,put,2026-06-18
43,AAPL260618P00220000,2025-10-16 16:53:27+00:00,220.0,10.3,10.4,10.55,1.1000004,11.956526,225.0,5867.0,0.27875477111816405,False,REGULAR,USD,put,2026-06-18
44,AAPL260618P00225000,2025-10-16 15:43:01+00:00,225.0,10.95,11.75,11.9,0.4499998,4.2857122,2.0,2202.0,0.2717052810668945,False,REGULAR,USD,put,2026-06-18
45,AAPL260618P00230000,2025-10-16 17:43:09+00:00,230.0,13.3,13.25,13.45,1.4000006,11.764711,49.0,5658.0,0.26547975738525387,False,REGULAR,USD,put,2026-06-18
46,AAPL260618P00235000,2025-10-16 17:25:11+00:00,235.0,14.9,14.95,15.15,1.3699999,10.125646,7.0,3242.0,0.25916268188476566,False,REGULAR,USD,put,2026-06-18
47,AAPL260618P00240000,2025-10-16 18:32:17+00:00,240.0,17.2,16.75,16.95,1.6900005,10.8962,301.0,2743.0,0.25202164001464844,False,REGULAR,USD,put,2026-06-18
48,AAPL260618P00245000,2025-10-16 18:13:59+00:00,245.0,19.5,18.85,19.0,2.0,11.428572,237.0,1537.0,0.2457961163330078,False,REGULAR,USD,put,2026-06-18
49,AAPL260618P00250000,2025-10-16 17:40:34+00:00,250.0,21.14,21.05,21.3,1.7799988,9.194208,11.0,2112.0,0.24034878311157226,True,REGULAR,USD,put,2026-06-18
50,AAPL260618P00255000,2025-10-16 17:45:44+00:00,255.0,23.73,23.5,23.75,1.5900002,7.181573,12.0,1395.0,0.23432162170410153,True,REGULAR,USD,put,2026-06-18
51,AAPL260618P00260000,2025-10-16 17:40:42+00:00,260.0,26.29,26.2,26.35,2.2200012,9.2231045,11.0,1230.0,0.22760782165527343,True,REGULAR,USD,put,2026-06-18
52,AAPL260618P00265000,2025-10-16 17:46:14+00:00,265.0,29.4,28.95,29.25,1.1299992,3.997167,4.0,330.0,0.22202316070556638,True,REGULAR,USD,put,2026-06-18
53,AAPL260618P00270000,2025-10-16 16:21:42+00:00,270.0,31.68,32.1,32.4,0.72999954,2.3586414,4.0,263.0,0.21697255203247068,True,REGULAR,USD,put,2026-06-18
54,AAPL260618P00275000,2025-10-16 17:25:35+00:00,275.0,35.4,35.5,35.8,1.0800018,3.1468585,7.0,46.0,0.21250177154541017,True,REGULAR,USD,put,2026-06-18
55,AAPL260618P00280000,2025-10-16 17:17:24+00:00,280.0,38.6,38.95,39.25,2.1099968,5.7823973,3.0,56.0,0.20575745422363279,True,REGULAR,USD,put,2026-06-18
56,AAPL260618P00285000,2025-10-16 17:19:40+00:00,285.0,42.2,42.65,42.95,2.0300026,5.0535293,10.0,163.0,0.19956244781494142,True,REGULAR,USD,put,2026-06-18
57,AAPL260618P00290000,2025-10-15 15:44:51+00:00,290.0,44.34,46.45,47.1,0.0,0.0,12.0,29.0,0.1980365841674805,True,REGULAR,USD,put,2026-06-18
58,AAPL260618P00300000,2025-10-15 16:59:02+00:00,300.0,53.09,54.9,55.4,0.0,0.0,2.0,49.0,0.18537191589355467,True,REGULAR,USD,put,2026-06-18
59,AAPL260618P00310000,2025-10-14 17:32:36+00:00,310.0,62.95,63.6,64.5,0.0,0.0,2.0,79.0,0.17841397766113282,True,REGULAR,USD,put,2026-06-18
60,AAPL260618P00320000,2025-10-01 19:13:01+00:00,320.0,63.61,73.0,74.2,0.0,0.0,4.0,5.0,0.18384605224609374,True,REGULAR,USD,put,2026-06-18
61,AAPL260618P00330000,2025-07-31 17:20:46+00:00,330.0,120.54,95.95,99.9,0.0,0.0,,0.0,0.5026294854736328,True,REGULAR,USD,put,2026-06-18
62,AAPL260618P00340000,2025-07-03 14:32:12+00:00,340.0,126.0,111.4,113.4,0.0,0.0,20.0,0.0,0.5623212713623047,True,REGULAR,USD,put,2026-06-18
63,AAPL260618P00350000,2024-11-29 15:43:14+00:00,350.0,113.76,118.25,120.9,0.0,0.0,2.0,0.0,0.546025047607422,True,REGULAR,USD,put,2026-06-18
64,AAPL260618P00360000,2025-03-14 14:46:03+00:00,360.0,147.54,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-18
65,AAPL260618P00370000,2025-01-06 15:17:33+00:00,370.0,124.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-18
66,AAPL260618P00380000,2025-10-09 19:51:15+00:00,380.0,127.0,132.8,134.2,0.0,0.0,1.0,0.0,0.2749095947265625,True,REGULAR,USD,put,2026-06-18
67,AAPL260618P00390000,2025-10-10 18:59:29+00:00,390.0,144.0,142.6,144.05,0.0,0.0,1.0,0.0,0.2775951147460937,True,REGULAR,USD,put,2026-06-18
0,AAPL260821C00115000,2025-08-12 19:12:56+00:00,115.0,118.75,0.0,0.0,0.0,0.0,,116.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-08-21
1,AAPL260821C00120000,2025-09-29 19:42:43+00:00,120.0,138.75,130.05,131.8,0.0,0.0,1.0,5.0,0.6078530426025393,True,REGULAR,USD,call,2026-08-21
2,AAPL260821C00125000,2025-09-29 13:30:02+00:00,125.0,135.12,125.35,126.9,0.0,0.0,1.0,2.0,0.5860637097167969,True,REGULAR,USD,call,2026-08-21
3,AAPL260821C00130000,2025-09-22 17:21:01+00:00,130.0,129.25,120.8,122.55,0.0,0.0,15.0,15.0,0.5762371478271484,True,REGULAR,USD,call,2026-08-21
4,AAPL260821C00135000,2025-10-03 16:18:14+00:00,135.0,118.1,116.05,117.5,-10.57,-8.214813,1.0,6.0,0.5515791912841796,True,REGULAR,USD,call,2026-08-21
5,AAPL260821C00140000,2025-10-10 18:56:44+00:00,140.0,111.99,111.5,113.2,0.0,0.0,1.0,9.0,0.541569525756836,True,REGULAR,USD,call,2026-08-21
6,AAPL260821C00145000,2025-10-14 14:50:06+00:00,145.0,108.28,106.9,108.15,0.0,0.0,8.0,39.0,0.5197801928710937,True,REGULAR,USD,call,2026-08-21
7,AAPL260821C00150000,2025-09-25 13:53:43+00:00,150.0,109.58,102.3,103.55,0.0,0.0,1.0,37.0,0.5042774182128906,True,REGULAR,USD,call,2026-08-21
8,AAPL260821C00155000,2025-10-14 16:48:25+00:00,155.0,99.88,98.0,98.95,0.0,0.0,8.0,29.0,0.503483969116211,True,REGULAR,USD,call,2026-08-21
9,AAPL260821C00160000,2025-10-15 13:33:56+00:00,160.0,95.08,93.65,94.4,-1.1899948,-1.2361014,7.0,124.0,0.48792015991210946,True,REGULAR,USD,call,2026-08-21
10,AAPL260821C00165000,2025-10-14 19:02:53+00:00,165.0,91.22,89.15,90.0,0.0,0.0,16.0,43.0,0.4752860089111328,True,REGULAR,USD,call,2026-08-21
11,AAPL260821C00170000,2025-10-15 13:33:26+00:00,170.0,87.5,84.8,85.65,0.0,0.0,5.0,39.0,0.46310961700439457,True,REGULAR,USD,call,2026-08-21
12,AAPL260821C00175000,2025-10-14 19:28:51+00:00,175.0,82.19,80.4,81.05,0.0,0.0,4.0,33.0,0.44565373687744136,True,REGULAR,USD,call,2026-08-21
13,AAPL260821C00180000,2025-10-14 17:19:46+00:00,180.0,77.37,76.4,77.1,0.0,0.0,2.0,29.0,0.4397639031982422,True,REGULAR,USD,call,2026-08-21
14,AAPL260821C00185000,2025-10-15 18:16:08+00:00,185.0,74.94,72.15,72.85,0.0,0.0,4.0,26.0,0.42758751129150396,True,REGULAR,USD,call,2026-08-21
15,AAPL260821C00190000,2025-10-15 18:15:59+00:00,190.0,70.78,68.0,68.5,0.0,0.0,2.0,54.0,0.4131833584594726,True,REGULAR,USD,call,2026-08-21
16,AAPL260821C00195000,2025-10-15 18:17:43+00:00,195.0,66.67,63.8,64.45,0.0,0.0,10.0,69.0,0.40299058929443365,True,REGULAR,USD,call,2026-08-21
17,AAPL260821C00200000,2025-10-16 18:43:49+00:00,200.0,60.0,60.05,60.55,-2.5,-4.0,3.0,146.0,0.39417109741210943,True,REGULAR,USD,call,2026-08-21
18,AAPL260821C00210000,2025-10-16 16:10:24+00:00,210.0,53.5,52.25,52.8,-1.2599983,-2.3009467,4.0,55.0,0.37436538726806634,True,REGULAR,USD,call,2026-08-21
19,AAPL260821C00220000,2025-10-16 16:15:42+00:00,220.0,46.32,45.15,45.65,-1.1300011,-2.3814564,10.0,164.0,0.3585116639709473,True,REGULAR,USD,call,2026-08-21
20,AAPL260821C00230000,2025-10-16 16:18:31+00:00,230.0,39.03,38.5,38.95,-1.3800011,-3.414999,14.0,652.0,0.34363449340820307,True,REGULAR,USD,call,2026-08-21
21,AAPL260821C00240000,2025-10-16 18:35:44+00:00,240.0,31.88,32.3,32.75,-2.1299992,-6.2628613,23.0,523.0,0.32968809967041013,True,REGULAR,USD,call,2026-08-21
22,AAPL260821C00250000,2025-10-16 14:32:27+00:00,250.0,27.13,26.75,27.0,-1.1200008,-3.9646049,14.0,1066.0,0.31558911956787106,False,REGULAR,USD,call,2026-08-21
23,AAPL260821C00260000,2025-10-16 18:19:42+00:00,260.0,21.55,21.95,22.15,-1.9200001,-8.180656,42.0,1092.0,0.30585410949707037,False,REGULAR,USD,call,2026-08-21
24,AAPL260821C00270000,2025-10-16 18:54:32+00:00,270.0,17.65,17.65,17.8,-0.8500004,-4.594597,42.0,944.0,0.2958291853332519,False,REGULAR,USD,call,2026-08-21
25,AAPL260821C00280000,2025-10-16 17:34:10+00:00,280.0,13.9,14.1,14.25,-1.3299999,-8.732764,3.0,1296.0,0.2889170230102538,False,REGULAR,USD,call,2026-08-21
26,AAPL260821C00290000,2025-10-14 16:35:42+00:00,290.0,11.25,11.15,11.3,0.010000229,0.08897001,3.0,689.0,0.28322555160522456,False,REGULAR,USD,call,2026-08-21
27,AAPL260821C00300000,2025-10-16 18:59:46+00:00,300.0,8.8,8.75,8.95,-0.6399994,-6.779655,12.0,467.0,0.2794414097595214,False,REGULAR,USD,call,2026-08-21
28,AAPL260821C00310000,2025-10-16 14:07:14+00:00,310.0,6.75,6.8,7.0,-0.5999999,-8.163264,5.0,10236.0,0.2757335610961914,False,REGULAR,USD,call,2026-08-21
29,AAPL260821C00320000,2025-10-14 15:05:26+00:00,320.0,5.4,5.3,5.45,0.0,0.0,2.0,164.0,0.2728649374389648,False,REGULAR,USD,call,2026-08-21
30,AAPL260821C00330000,2025-10-16 18:25:13+00:00,330.0,4.15,4.15,4.3,-0.5999999,-12.6315775,66.0,1028.0,0.27201045379638666,False,REGULAR,USD,call,2026-08-21
